tier,signal,signal_count,g300_id,g300_name,g300_website,g300_created,g300_child_offices,g300_contacts,g300_opportunities,candidate_id,candidate_name,candidate_website,candidate_created,candidate_created_by,candidate_is_older,candidate_child_offices,candidate_contacts,candidate_opportunities
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,001Px00000cAWjmIAG,CMS Hong Kong LLP,,2019-03-16T22:39:54.000+0000,Kieran Hansen,Y,1,1,0
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,001Tm00000KVYLNIA5,CMS Info Systems Limited,www.cms.com,2025-07-08T06:07:46.000+0000,Manisha Amireddy,N,1,2,0
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,001Px00000heZGbIAM,CMS Netherlands,,2026-07-25T18:09:21.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,0016g00001ANx1cAAD,CMS Payments Intelligence Inc,www.cmspi.com,2021-01-20T19:35:36.000+0000,Kamyar Jannati,N,1,2,0
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,0016g00001ANx1dAAD,CMS Services,www.cmsservices.link,2021-01-20T19:35:36.000+0000,Kamyar Jannati,N,1,1,1
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,0016g00001ANx1eAAD,CMS Technologies,www.cmstech.com,2021-01-20T19:35:36.000+0000,Kamyar Jannati,N,1,1,0
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,001Px00000VxeY5IAJ,Cms Advertising,,2025-11-13T16:06:24.000+0000,Kieran Hansen,N,1,3,0
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,001Px00000VyFbkIAF,Cms Cos,,2025-11-13T16:12:34.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,0016g00001ANx1bAAD,CMS Legal,www.cms.law,2021-01-20T19:31:35.000+0000,106,6828,3358,0014L00000k4q5IQAQ,Cms Motors Limited,www.cms-carsales-ltd.co.uk,2023-05-23T17:09:29.000+0000,Kieran Hansen,N,1,0,0
2,name_short_form,1,001Px00000Vvo8DIAR,Clark Hill PLC,www.clarkhill.com,2021-01-20T19:35:08.000+0000,34,925,215,001Px00000VvuDKIAZ,Clark,,2025-11-13T10:19:21.000+0000,Kieran Hansen,N,3,5,0
2,name_short_form,1,001Px00000Vvo8DIAR,Clark Hill PLC,www.clarkhill.com,2021-01-20T19:35:08.000+0000,34,925,215,001Px00000hKSPpIAO,Clark,www.clark.io,2026-07-20T14:13:11.000+0000,Kieran Hansen,N,1,0,0
2,name_short_form,1,001Px00000Vvo8DIAR,Clark Hill PLC,www.clarkhill.com,2021-01-20T19:35:08.000+0000,34,925,215,001Px00000j5O4FIAU,Clark,,2026-08-20T18:15:37.000+0000,Kieran Hansen,N,1,1,2
2,name_extends,1,001Px00000Vvo8DIAR,Clark Hill PLC,www.clarkhill.com,2021-01-20T19:35:08.000+0000,34,925,215,001Px00000j5KXYIA2,Clark Hill Strasburger,,2026-08-20T18:15:42.000+0000,Kieran Hansen,N,2,2,3
2,name_short_form,1,0016g00001ANwoPAAT,Clayton Utz,www.claytonutz.com,2021-01-20T19:35:13.000+0000,9,1195,671,0016g00001ANwo3AAD,Clayton,,2021-01-20T19:35:13.000+0000,Kamyar Jannati,N,1,1,0
2,name_short_form,1,0016g00001ANwoPAAT,Clayton Utz,www.claytonutz.com,2021-01-20T19:35:13.000+0000,9,1195,671,001Px00000VvsZ8IAJ,Clayton,,2025-11-13T10:21:33.000+0000,Kieran Hansen,N,2,3,0
2,name_extends,1,0016g00001ANrupAAD,Clyde & Co LLP,www.clydeco.com,2021-01-20T19:25:53.000+0000,77,3458,1393,001Px00000j5Ic6IAE,Clyde & Co Canada LLP,,2026-08-20T18:19:11.000+0000,Kieran Hansen,N,1,1,15
2,name_extends,1,001Px00000Vvg80IAB,Cooley LLP,www.cooley.com,2021-01-20T19:37:27.000+0000,29,2432,874,001Px00000jWeK7IAK,Cooley & Handy,,2026-08-28T14:26:48.000+0000,Kieran Hansen,N,1,1,3
2,name_extends,1,001Px00000Vvg80IAB,Cooley LLP,www.cooley.com,2021-01-20T19:37:27.000+0000,29,2432,874,0016g00001AOgWlAAL,Cooley Law School,www.cooley.edu,2021-01-20T21:04:43.000+0000,Kamyar Jannati,N,4,7,149
2,name_extends,1,001Px00000Vvg80IAB,Cooley LLP,www.cooley.com,2021-01-20T19:37:27.000+0000,29,2432,874,0016g00001ANxwcAAD,Cooley Manion Jones LLP,www.cooleymanionjones.com,2021-01-20T19:37:27.000+0000,Kamyar Jannati,N,1,4,0
2,name_extends,1,001Px00000Vvg80IAB,Cooley LLP,www.cooley.com,2021-01-20T19:37:27.000+0000,29,2432,874,0016g00001ANxwfAAD,Cooley Shrair PC,www.cooleyshrair.com,2021-01-20T19:37:27.000+0000,Kamyar Jannati,N,1,4,0
2,name_extends,1,001Px00000Vvg80IAB,Cooley LLP,www.cooley.com,2021-01-20T19:37:27.000+0000,29,2432,874,001Px00000VxLwtIAF,"Cooley, Nancy",,2025-11-13T14:17:48.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,001Px00000VvVJ5IAN,DLA Piper,www.dlapiper.com,2021-01-20T19:42:32.000+0000,135,9185,3428,001Px00000heU4HIAU,DLA Piper Afric,,2026-07-25T18:13:27.000+0000,Kieran Hansen,N,1,7,0
2,name_extends,1,001Px00000VvVJ5IAN,DLA Piper,www.dlapiper.com,2021-01-20T19:42:32.000+0000,135,9185,3428,001Px00000heavNIAQ,"DLA Piper Africa, Kenya (IKM Advocates)",,2026-07-25T18:10:55.000+0000,Kieran Hansen,N,2,5,0
2,name_extends,1,001Px00000VvVJ5IAN,DLA Piper,www.dlapiper.com,2021-01-20T19:42:32.000+0000,135,9185,3428,001Px00000j5O4bIAE,Dla Piper Us LLP,,2026-08-20T18:15:37.000+0000,Kieran Hansen,N,1,0,0
2,name_extends,1,001Px00000VvVJ5IAN,DLA Piper,www.dlapiper.com,2021-01-20T19:42:32.000+0000,135,9185,3428,001Px00000jAKosIAG,Dla Piper Us LLP,,2026-08-22T10:39:40.000+0000,Kieran Hansen,N,1,1,18
2,name_extends,1,0016g00001AOSsqAAH,DWF LLP,www.dwfgroup.com,2021-01-20T19:43:56.000+0000,45,1652,385,0016g00001AOKe3AAH,DWF Group plc,mindcrest.com,2021-01-20T20:22:13.000+0000,Kamyar Jannati,N,4,13,2
2,name_extends,1,0016g00001AOSsqAAH,DWF LLP,www.dwfgroup.com,2021-01-20T19:43:56.000+0000,45,1652,385,001Px00000heWGvIAM,DWF ME,,2026-07-25T18:09:48.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,001Px00000VvpglIAB,Davis Wright Tremaine LLP,www.dwt.com,2021-01-20T19:40:30.000+0000,12,465,523,001Px00000VvgXnIAJ,Davis & Wright,,2025-11-13T09:54:20.000+0000,Kieran Hansen,N,2,2,0
2,name_extends,1,001Px00000VvbwmIAB,Eversheds Sutherland,www.eversheds-sutherland.com,2021-01-20T19:47:46.000+0000,84,5128,1539,001Px00000heaTrIAI,Eversheds Sutherland (International) LLP,,2026-07-25T18:09:28.000+0000,Kieran Hansen,N,1,1,1
2,name_extends,1,001Px00000VvbwmIAB,Eversheds Sutherland,www.eversheds-sutherland.com,2021-01-20T19:47:46.000+0000,84,5128,1539,001Px00000heWR9IAM,Eversheds Sutherland (Italy),,2026-07-25T18:09:59.000+0000,Kieran Hansen,N,1,2,0
2,name_extends,1,001Px00000VvbwmIAB,Eversheds Sutherland,www.eversheds-sutherland.com,2021-01-20T19:47:46.000+0000,84,5128,1539,001Px00000heWRAIA2,Eversheds Sutherland (Italy),,2026-07-25T18:09:59.000+0000,Kieran Hansen,N,1,1,0
2,alias_short_form,1,001Px00000VvbwmIAB,Eversheds Sutherland,www.eversheds-sutherland.com,2021-01-20T19:47:46.000+0000,84,5128,1539,0016g00001AOZwfAAH,Sutherland,www.sutherland.com,2021-01-20T20:52:07.000+0000,Kamyar Jannati,N,1,4,0
2,alias_short_form,1,001Px00000VvbwmIAB,Eversheds Sutherland,www.eversheds-sutherland.com,2021-01-20T19:47:46.000+0000,84,5128,1539,001Px00000VvWyBIAV,Sutherland,theconstructionlawyers.com,2025-11-13T10:07:34.000+0000,Kieran Hansen,N,1,12,8
2,alias_short_form,1,0016g00001AO6I7AAL,FBT Gibbons LLP,www.fbtgibbons.com,2021-01-20T19:51:40.000+0000,31,540,367,001Px00000hloSIIAY,frost brown,,2017-03-28T20:41:22.000+0000,Kieran Hansen,Y,1,0,0
2,name_short_form,1,001Px00000VvUjPIAV,Faegre Drinker Biddle & Reath LLP,www.faegredrinker.com,2021-01-20T19:48:17.000+0000,46,1691,832,001Px00000j5H7PIAU,Faegre Drinker Biddle,,2026-08-20T18:15:57.000+0000,Kieran Hansen,N,1,1,2
2,name_short_form,1,001Px00000VvUjPIAV,Faegre Drinker Biddle & Reath LLP,www.faegredrinker.com,2021-01-20T19:48:17.000+0000,46,1691,832,001Px00000j5O97IAE,Faegre Drinker Biddle,,2026-08-20T18:15:47.000+0000,Kieran Hansen,N,1,1,223
2,name_short_form,1,001Px00000VvXqMIAV,"Fennemore Craig, P.C.",www.fennemorelaw.com,2021-01-20T19:49:00.000+0000,7,104,38,001Px00000heakTIAQ,Fennemore,,2026-07-25T18:10:21.000+0000,Kieran Hansen,N,1,1,1
2,alias_short_form,1,0016g00001AO496AAD,Fieldfisher LLP,www.fieldfisher.com,2021-01-20T19:49:24.000+0000,28,1454,876,0016g00001AO48rAAD,Field LLP,www.fieldlaw.com,2021-01-20T19:49:24.000+0000,Kamyar Jannati,N,3,61,11
2,name_short_form,1,001Px00000VyIdIIAV,"Freeman Mathis & Gary, LLP",www.fmglaw.com,2021-01-20T19:51:21.000+0000,4,95,113,0016g00001AO5AGAA1,Freeman,www.freemanco.com,2021-01-20T19:51:21.000+0000,Kamyar Jannati,N,2,13,1
2,name_short_form,1,001Px00000VvhX4IAJ,"Fried, Frank, Harris, Shriver & Jacobson LLP",www.friedfrank.com,2021-01-20T19:51:34.000+0000,9,1181,523,001Px00000j5OFuIAM,Fried Frank Harris Et Al,,2026-08-20T18:15:57.000+0000,Kieran Hansen,N,1,1,6
2,name_short_form,1,001Px00000j5PGuIAM,Frost Brown Todd,,2026-08-20T18:19:21.000+0000,1,1,40,001Px00000hloSIIAY,frost brown,,2017-03-28T20:41:22.000+0000,Kieran Hansen,Y,1,0,0
2,name_extends,1,0016g00001AO5nxAAD,Gateley PLC,www.gateleyplc.com,2021-01-20T19:14:59.000+0000,35,361,127,001Px00000hlfCmIAI,Gateley Middle East,,2026-03-16T10:23:11.000+0000,Khris Fenton,N,1,3,0
2,name_extends,1,0016g00001AO5nxAAD,Gateley PLC,www.gateleyplc.com,2021-01-20T19:14:59.000+0000,35,361,127,001Px00000heY0nIAE,Gateley Transform,,2026-07-25T18:14:27.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,0016g00001AO6J6AAL,"Gibson, Dunn & Crutcher LLP",www.gibsondunn.com,2021-01-20T19:53:36.000+0000,26,2512,2707,0016g00001AO6IkAAL,Gibson,www.gibsonins.com,2021-01-20T19:53:36.000+0000,Kamyar Jannati,N,1,1,0
2,name_short_form,1,0016g00001AO6J6AAL,"Gibson, Dunn & Crutcher LLP",www.gibsondunn.com,2021-01-20T19:53:36.000+0000,26,2512,2707,001Px00000jNV8SIAW,Gibson,www.gibson.com,2026-08-26T15:41:54.000+0000,Kieran Hansen,N,1,0,0
2,name_short_form,1,0016g00001AO6J6AAL,"Gibson, Dunn & Crutcher LLP",www.gibsondunn.com,2021-01-20T19:53:36.000+0000,26,2512,2707,001Px00000j5OJlIAM,Gibson Dunn,,2026-08-20T18:16:25.000+0000,Kieran Hansen,N,1,1,15
2,name_short_form,1,0016g00001AO6nnAAD,Goldberg Segalla LLP,www.goldbergsegalla.com,2021-01-20T19:54:41.000+0000,31,223,167,001Px00000XsUu3IAF,GOLDBERG,www.lawyers.com/goldberg&cohn,2025-12-22T11:03:11.000+0000,Kieran Hansen,N,1,1,1
2,name_short_form,1,0016g00001AO6nnAAD,Goldberg Segalla LLP,www.goldbergsegalla.com,2021-01-20T19:54:41.000+0000,31,223,167,001Px00000XsUu2IAF,Goldberg,www.florida-justice.com,2025-12-22T11:03:11.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,001Px00000VvidnIAB,Hanson Bridgett LLP,www.hansonbridgett.com,2021-01-20T19:57:19.000+0000,6,133,98,001Px00000cAVOJIA4,Hanson,,2012-10-11T14:54:22.000+0000,Kieran Hansen,Y,1,1,0
2,alias_short_form,1,001Px00000VvsMqIAJ,Herbert Smith Freehills Kramer LLP,www.hsfkramer.com,2021-01-20T19:47:57.000+0000,50,4620,3024,001Px00000awhG6IAI,Kramer LLP,,2026-02-26T12:57:14.000+0000,Roland Nukpe,N,1,1,2
2,name_short_form,1,001Px00000Vvd3AIAR,Holman Fenwick Willan LLP,www.hfw.com,2021-01-20T19:59:41.000+0000,22,1025,699,001Px00000iuYzNIAU,Holman,www.holman.com,2026-08-18T14:31:19.000+0000,Roland Nukpe,N,1,0,0
2,name_short_form,1,0016g00001AO9rrAAD,Hughes Hubbard & Reed LLP,www.hugheshubbard.com,2021-01-20T20:00:42.000+0000,8,470,812,0016g00001AO9rVAAT,Hughes,,2021-01-20T20:00:42.000+0000,Kamyar Jannati,N,1,1,0
2,alias_extends,1,0016g00001AODvqAAH,Kelley Drye & Warren LLP,www.kelleydrye.com,2021-01-20T20:08:59.000+0000,10,419,335,001Px00000j5ORBIA2,Kelley Drye White Oconner,,2026-08-20T18:16:45.000+0000,Kieran Hansen,N,1,0,0
2,alias_extends,1,0016g00001AODvqAAH,Kelley Drye & Warren LLP,www.kelleydrye.com,2021-01-20T20:08:59.000+0000,10,419,335,001Px00000jAKppIAG,Kelley Drye White Oconner,,2026-08-22T10:39:40.000+0000,Kieran Hansen,N,1,1,10
2,name_short_form,1,0016g00001AOEFRAA5,Kilpatrick Townsend & Stockton LLP,www.ktslaw.com,2021-01-20T20:09:37.000+0000,30,885,575,001Px00000cAd5zIAC,Kilpatrick,,2012-07-11T19:35:13.000+0000,Kieran Hansen,Y,1,1,0
2,name_extends,1,0016g00001AOEFgAAP,Kim & Chang,www.kimchang.com,2021-01-20T20:09:37.000+0000,9,814,895,0016g00001AOEFmAAP,Kim Chang Lee,www.kimchanglee.co.kr,2021-01-20T20:09:44.000+0000,Kamyar Jannati,N,1,12,3
2,name_extends,1,0016g00001AOEIFAA5,King & Wood,www.kingandwood.com,2021-01-20T20:09:44.000+0000,27,1115,767,001Px00000j5IJbIAM,King And Wood Mallesons,,2026-08-20T18:15:21.000+0000,Kieran Hansen,N,1,1,2
2,name_short_form,1,001Px00000VvjRBIAZ,Kirkland & Ellis LLP,www.kirkland.com,2021-01-20T20:09:57.000+0000,29,4397,2347,001Px00000hebAyIAI,Kirkland,,2026-07-25T18:11:30.000+0000,Kieran Hansen,N,1,2,3
2,name_short_form,1,001Tm000008XV0QIAW,Knights Professional Services Limited,www.knightsplc.com,2021-01-20T19:21:06.000+0000,12,207,49,001Px00000VvlLFIAZ,Knights LLP,,2025-11-13T10:11:30.000+0000,Kieran Hansen,N,1,5,0
2,name_short_form,1,0016g00001AOGplAAH,Lewis Brisbois Bisgaard & Smith LLP,www.lewisbrisbois.com,2021-01-20T20:14:40.000+0000,41,457,194,0016g00001AOGpJAAX,Lewis,,2021-01-20T20:14:40.000+0000,Kamyar Jannati,N,1,1,2
2,name_short_form,1,0016g00001AOGplAAH,Lewis Brisbois Bisgaard & Smith LLP,www.lewisbrisbois.com,2021-01-20T20:14:40.000+0000,41,457,194,001Px00000hebGcIAI,Lewis Brisbois,,2026-07-25T18:11:50.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,001Px00000VwWTPIA3,Long An Law Firm,www.longanlaw.com,2021-01-20T20:16:13.000+0000,5,32,17,001Px00000cAQhKIAW,Long An & Lam LLP,,2026-03-04T18:52:27.000+0000,Kevin Fox,N,1,1,2
2,name_extends,1,001Px00000VwWTPIA3,Long An Law Firm,www.longanlaw.com,2021-01-20T20:16:13.000+0000,5,32,17,001Px00000heSIQIA2,Long An Lam,,2026-07-25T18:11:53.000+0000,Kieran Hansen,N,1,2,0
2,name_short_form,1,001Px00000VvaqoIAB,"Marshall Dennehey Warner Coleman & Goggin, P.C.",www.marshalldennehey.com,2021-01-20T20:18:48.000+0000,19,118,227,001Px00000iuYykIAE,Marshall,www.marshall.co.uk,2026-08-18T14:31:19.000+0000,Roland Nukpe,N,1,0,0
2,name_extends,1,001Px00000VwMiWIAV,Mayer Brown LLP,www.mayerbrown.com,2021-01-20T20:19:33.000+0000,42,3165,3427,001Px00000j5JwKIAU,Mayer Brown Platt,,2026-08-20T18:20:01.000+0000,Kieran Hansen,N,1,1,2
2,name_short_form,1,001Px00000VwMiWIAV,Mayer Brown LLP,www.mayerbrown.com,2021-01-20T20:19:33.000+0000,42,3165,3427,001Tm00000MIHiVIAX,Mayer LLP,www.mayerllp.com,2025-08-20T15:20:47.000+0000,Kieran Hansen,N,5,56,214
2,name_short_form,1,001Px00000VvrcxIAB,McCarthy Tétrault LLP,www.mccarthy.ca,2021-01-20T20:19:52.000+0000,8,1695,823,001Px00000j5K3eIAE,Mccarthy,,2026-08-20T18:17:07.000+0000,Kieran Hansen,N,1,1,1
2,"alias_short_form, name_short_form",2,001Px00000Vvm5wIAB,McDermott Will & Schulte LLP,www.mwe.com,2021-01-20T20:19:52.000+0000,39,2473,1395,0016g00001AOJW9AAP,McDermott,www.mcdermott.com,2021-01-20T20:05:52.000+0000,Kamyar Jannati,Y,9,36,3
2,name_extends,1,0016g00001AOKWxAAP,Milbank LLP,www.milbank.com,2021-01-20T20:22:00.000+0000,15,903,875,001Tm0000079RbIIAU,Milbank Group,themilbankgroup.co.uk,2024-05-22T13:32:58.000+0000,Kamyar Jannati,N,1,2,0
2,name_short_form,1,0016g00001AOKajAAH,Miller Thomson LLP,www.millerthomson.com,2021-01-20T20:22:07.000+0000,23,558,267,001Px00000XsiZIIAZ,Miller,www.millertitlelaw.com,2025-12-22T11:03:19.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,0016g00001AOLWRAA5,Moore & Van Allen PLLC,www.mvalaw.com,2021-01-20T20:23:49.000+0000,4,186,294,0016g00001AOLWGAA5,Moore,www.moorelegal.co.uk,2021-01-20T20:23:49.000+0000,Kamyar Jannati,N,1,1,0
2,name_short_form,1,0016g00001AOLbIAAX,"Morgan, Lewis & Bockius LLP",www.morganlewis.com,2021-01-20T20:24:02.000+0000,40,3786,1961,0016g00001AOLZuAAP,Morgan,,2021-01-20T20:23:55.000+0000,Kamyar Jannati,Y,1,1,0
2,name_short_form,1,0016g00001ANtRdAAL,Nelson Mullins Riley & Scarborough LLP,www.nelsonmullins.com,2021-01-20T19:28:50.000+0000,38,1230,495,0016g00001AOMrmAAH,Nelson,www.nelsonhr.com,2021-01-20T20:26:38.000+0000,Kamyar Jannati,N,2,5,0
2,name_short_form,1,0016g00001AOONoAAP,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",www.ogletree.com,2021-01-20T20:29:55.000+0000,72,1267,435,001Px00000j5KBAIA2,Ogletree,,2026-08-20T18:17:38.000+0000,Kieran Hansen,N,1,0,0
2,name_short_form,1,0016g00001AOONoAAP,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",www.ogletree.com,2021-01-20T20:29:55.000+0000,72,1267,435,001Px00000jAGGvIAO,Ogletree,,2026-08-22T10:39:45.000+0000,Kieran Hansen,N,1,1,12
2,name_short_form,1,0016g00001AOONoAAP,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",www.ogletree.com,2021-01-20T20:29:55.000+0000,72,1267,435,001Px00000heOl4IAE,Ogletree Deakins,,2026-07-25T18:12:46.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,0016g00001AOONoAAP,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",www.ogletree.com,2021-01-20T20:29:55.000+0000,72,1267,435,001Px00000j5KMYIA2,Ogletree Deakins,,2026-08-20T18:20:06.000+0000,Kieran Hansen,N,1,1,37
2,name_short_form,1,0016g00001AOONoAAP,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",www.ogletree.com,2021-01-20T20:29:55.000+0000,72,1267,435,001Px00000j5KMZIA2,Ogletree Deakins Nash,,2026-08-20T18:20:06.000+0000,Kieran Hansen,N,1,1,18
2,name_short_form,1,001Px00000VvaH3IAJ,Osborne Clarke,www.osborneclarke.com,2021-01-20T20:29:30.000+0000,27,1078,595,001Px00000VvtvXIAR,Osborne,,2025-11-13T10:18:59.000+0000,Kieran Hansen,N,2,3,0
2,name_short_form,1,001Px00000VvpWQIAZ,Perkins Coie LLP,www.perkinscoie.com,2021-01-20T20:33:56.000+0000,34,1914,927,0016g00001AOQKKAA5,Perkins,www.perkins.org,2021-01-20T20:33:56.000+0000,Kamyar Jannati,N,1,1,0
2,name_short_form,1,001Px00000VvRLQIA3,Proskauer Rose LLP,www.proskauer.com,2021-01-20T20:36:59.000+0000,28,913,1278,001Px00000j5PSNIA2,Proskauer,,2026-08-20T18:20:12.000+0000,Kieran Hansen,N,1,1,25
2,name_extends,1,001Px00000VvRLQIA3,Proskauer Rose LLP,www.proskauer.com,2021-01-20T20:36:59.000+0000,28,913,1278,001Px00000j5PSRIA2,Proskauer Rose Goetz,,2026-08-20T18:20:12.000+0000,Kieran Hansen,N,1,0,0
2,name_extends,1,001Px00000VvRLQIA3,Proskauer Rose LLP,www.proskauer.com,2021-01-20T20:36:59.000+0000,28,913,1278,001Px00000jAIv9IAG,Proskauer Rose Goetz,,2026-08-22T10:39:50.000+0000,Kieran Hansen,N,1,1,15
2,name_short_form,1,0016g00001AOS0RAAX,Pryor Cashman LLP,www.pryorcashman.com,2021-01-20T20:37:12.000+0000,5,297,165,001Px00000VyLOcIAN,Pryor,,2025-11-13T16:30:46.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,0016g00001AOSRiAAP,"Quinn Emanuel Urquhart & Sullivan, LLP",www.quinnemanuel.com,2021-01-20T20:37:44.000+0000,37,1438,1227,001Px00000j5PSaIAM,Quinn Emanuel,,2026-08-20T18:20:12.000+0000,Kieran Hansen,N,1,1,6
2,name_short_form,1,0016g00001AOSRiAAP,"Quinn Emanuel Urquhart & Sullivan, LLP",www.quinnemanuel.com,2021-01-20T20:37:44.000+0000,37,1438,1227,001Px00000j5PSbIAM,Quinn Emanuel Urquhart,,2026-08-20T18:20:12.000+0000,Kieran Hansen,N,1,1,6
2,name_extends,1,0016g00001AOSRiAAP,"Quinn Emanuel Urquhart & Sullivan, LLP",www.quinnemanuel.com,2021-01-20T20:37:44.000+0000,37,1438,1227,001Px00000hebnBIAQ,"Quinn Emanuel Urquhart & Sullivan, LLP Hong Kong Office",,2026-07-25T18:13:12.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,001Px00000VvjteIAB,Reed Smith LLP,www.reedsmith.com,2021-01-20T20:39:29.000+0000,42,3352,1674,0016g00001AOT60AAH,Reed,www.reedglobal.com,2021-01-20T20:39:29.000+0000,Kamyar Jannati,N,3,5,0
2,name_short_form,1,001Px00000VvjteIAB,Reed Smith LLP,www.reedsmith.com,2021-01-20T20:39:29.000+0000,42,3352,1674,001Px00000f2rHFIAY,Reed,www.reed.com,2021-01-20T20:39:29.000+0000,Kamyar Jannati,N,2,19,5
2,name_extends,1,001Px00000VvjteIAB,Reed Smith LLP,www.reedsmith.com,2021-01-20T20:39:29.000+0000,42,3352,1674,001Px00000hebq6IAA,Reed Smith LLP - Princeton,,2026-07-25T18:13:18.000+0000,Kieran Hansen,N,1,1,0
2,name_short_form,1,0016g00001AOTxNAAX,Robinson & Cole LLP,www.rc.com,2021-01-20T20:41:18.000+0000,8,242,177,0016g00001AOTxoAAH,Robinson LLP,www.robinsonllp.com,2021-01-20T20:41:18.000+0000,Kamyar Jannati,N,1,1,0
2,name_extends,1,0016g00001AOVKNAA5,Saul Ewing LLP,www.saul.com,2021-01-20T20:44:04.000+0000,24,335,269,001Px00000j5Mt0IAE,Saul Ewing Arnstein & Lehr,,2026-08-20T18:20:17.000+0000,Kieran Hansen,N,1,1,2
2,name_short_form,1,0016g00001AOWckAAH,"Sheppard, Mullin, Richter & Hampton LLP",www.sheppardmullin.com,2021-01-20T20:46:25.000+0000,23,719,514,001Px00000heQ1PIAU,Sheppard,,2026-07-25T18:13:47.000+0000,Kieran Hansen,N,4,4,1
2,name_short_form,1,0016g00001AOWnaAAH,"Shumaker, Loop & Kendrick, LLP",www.shumaker.com,2021-01-20T20:46:43.000+0000,9,162,142,001Px00000j5NXLIA2,Shumaker Loop,,2026-08-20T18:18:04.000+0000,Kieran Hansen,N,1,1,5
2,name_short_form,1,0016g00001AOWqsAAH,Sidley Austin LLP,www.sidley.com,2021-01-20T20:46:48.000+0000,34,3540,1956,001Px00000heb2IIAQ,Sidley,,2026-07-25T18:11:08.000+0000,Kieran Hansen,N,1,1,0
2,name_extends,1,0016g00001AOWqsAAH,Sidley Austin LLP,www.sidley.com,2021-01-20T20:46:48.000+0000,34,3540,1956,001Px00000j5MtrIAE,Sidley Austin Brown,,2026-08-20T18:20:17.000+0000,Kieran Hansen,N,1,1,40
2,name_extends,1,0016g00001AOWqsAAH,Sidley Austin LLP,www.sidley.com,2021-01-20T20:46:48.000+0000,34,3540,1956,001Px00000j5MtsIAE,Sidley Austin Brown,,2026-08-20T18:20:17.000+0000,Kieran Hansen,N,1,1,2
2,name_short_form,1,0016g00001AOXJmAAP,"Skadden, Arps, Slate, Meagher & Flom LLP",www.skadden.com,2021-01-20T20:47:38.000+0000,27,2933,3393,001Px00000j5MtvIAE,Skadden Arps Slate,,2026-08-20T18:20:17.000+0000,Kieran Hansen,N,1,1,3
2,alias_extends,1,001Px00000VvZULIA3,Squire Patton Boggs,www.squirepattonboggs.com,2021-01-20T20:49:33.000+0000,63,2424,1161,001Px00000VvVuVIAV,Squire Sanders & Dempsey,,2025-11-13T10:05:24.000+0000,Kieran Hansen,N,2,14,2
2,alias_extends,1,001Px00000VvZULIA3,Squire Patton Boggs,www.squirepattonboggs.com,2021-01-20T20:49:33.000+0000,63,2424,1161,001Px00000VvXP5IAN,Squire Sanders & Dempsey L Lp,,2025-11-13T10:06:08.000+0000,Kieran Hansen,N,1,16,0
2,name_extends,1,0016g00001AOYz6AAH,Steptoe LLP,www.steptoe.com,2021-01-20T20:50:24.000+0000,19,774,909,0016g00001AOYz7AAH,Steptoe & Johnson PLLC,www.steptoe-johnson.com,2021-01-20T20:50:24.000+0000,Kamyar Jannati,N,19,79,55
2,name_extends,1,0016g00001AOYz6AAH,Steptoe LLP,www.steptoe.com,2021-01-20T20:50:24.000+0000,19,774,909,001Px00000j5CKFIA2,Steptoe & Johnson PLLC,,2026-08-20T18:20:22.000+0000,Kieran Hansen,N,1,1,8
2,"name_extends, website_domain_match",2,0016g00001AOZ77AAH,Stinson LLP,www.stinson.com,2021-01-20T20:50:36.000+0000,17,335,294,001Px00000VvRpVIAV,"Stinson , Tobin",www.stinson.com,2025-11-13T09:51:00.000+0000,Kieran Hansen,N,1,2,0
